batch_hash,layer_idx,head_idx,top1,top2,top3,top4,top5,top10,top15,top20,top30,top40,top50,top60,top70,top80,top90
03ef84dc,2,2,0.42802736163139343,0.49873048067092896,0.5063151121139526,0.5074707269668579,0.5094401240348816,0.5497568249702454,0.6057751178741455,0.6608982682228088,0.755588948726654,0.8307944536209106,0.8882465362548828,0.9303666353225708,0.96132892370224,0.98271644115448,0.9953027963638306
03ef84dc,2,3,0.35468751192092896,0.45161134004592896,0.5671875476837158,0.6698974967002869,0.7534084320068359,0.8301451802253723,0.8220741748809814,0.8169232606887817,0.840775728225708,0.8725192546844482,0.9101409912109375,0.9409735798835754,0.9662826657295227,0.9849044680595398,0.9957714676856995
03ef84dc,2,4,0.29707032442092896,0.355224609375,0.4185221493244171,0.47138673067092896,0.5199908018112183,0.6261297464370728,0.669060230255127,0.7063515186309814,0.7808841466903687,0.8415820002555847,0.8894081115722656,0.9284787178039551,0.9590607285499573,0.9818853139877319,0.9954533576965332
03ef84dc,2,5,0.677441418170929,0.571484386920929,0.5294596552848816,0.5251709222793579,0.5268459320068359,0.5567459464073181,0.6110983490943909,0.6665422320365906,0.7630165815353394,0.8364819288253784,0.89239501953125,0.9329336881637573,0.9625564217567444,0.9832589626312256,0.9957374930381775
03ef84dc,2,6,0.598828136920929,0.528613269329071,0.5075846910476685,0.505297839641571,0.5129250884056091,0.5832280516624451,0.6512905955314636,0.7085966467857361,0.7979755997657776,0.8617364764213562,0.9082813262939453,0.9426706433296204,0.9682057499885559,0.9862029552459717,0.9963504076004028
03ef84dc,2,7,0.6126953363418579,0.5230957269668579,0.492154985666275,0.4894042909145355,0.49687883257865906,0.5643191337585449,0.6356783509254456,0.6975289583206177,0.793172299861908,0.8585894703865051,0.9061546325683594,0.9408622980117798,0.9671855568885803,0.9857403039932251,0.9962942004203796
03ef84dc,2,8,0.43505859375,0.5428711175918579,0.5990560054779053,0.6139892935752869,0.6239468455314636,0.6582510471343994,0.6860830187797546,0.7189462780952454,0.7975461483001709,0.8593845963478088,0.9006919860839844,0.9330481886863708,0.9617040157318115,0.9829406142234802,0.9955328702926636
03ef84dc,2,9,0.4208007752895355,0.5345215201377869,0.5941081047058105,0.6224121451377869,0.6315295696258545,0.6449812650680542,0.6629455089569092,0.695068359375,0.7685832977294922,0.8339270949363708,0.8882179260253906,0.9306337833404541,0.960997462272644,0.982448160648346,0.9953886866569519
03ef84dc,2,10,0.18115234375,0.20585937798023224,0.25143229961395264,0.2906738221645355,0.33576518297195435,0.4825271964073181,0.5701210498809814,0.6293419003486633,0.7295907735824585,0.810656726360321,0.8738117218017578,0.9222773909568787,0.9579668641090393,0.9812033176422119,0.995144784450531
03ef84dc,2,11,0.16875000298023224,0.18017578125,0.21119792759418488,0.243408203125,0.2795841097831726,0.41287532448768616,0.5103528499603271,0.5879576802253723,0.7109533548355103,0.8005616068840027,0.867767333984375,0.9177460670471191,0.9552799463272095,0.9807406663894653,0.9950769543647766
